target,setting_id,case_id,case_slug,model,train_seconds,train_n,test_n
RMST,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3348572254180908,2000,20000
RMST,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,11.595585107803345,2000,20000
RMST,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.4974720478057861,2000,20000
survival.probability,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.4669620990753174,2000,20000
survival.probability,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,9.594618320465088,2000,20000
survival.probability,S09,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.4782118797302246,2000,20000
RMST,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3134326934814453,2000,20000
RMST,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,11.811219215393066,2000,20000
RMST,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.4521596431732178,2000,20000
survival.probability,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.31748175621032715,2000,20000
survival.probability,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,9.641177654266357,2000,20000
survival.probability,S09,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5567259788513184,2000,20000
RMST,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3243985176086426,2000,20000
RMST,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,11.535268545150757,2000,20000
RMST,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.4575831890106201,2000,20000
survival.probability,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3395552635192871,2000,20000
survival.probability,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,10.155852317810059,2000,20000
survival.probability,S09,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.4242908954620361,2000,20000
RMST,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3333890438079834,2000,20000
RMST,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,11.82882308959961,2000,20000
RMST,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.4654953479766846,2000,20000
survival.probability,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.35289573669433594,2000,20000
survival.probability,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,9.972001552581787,2000,20000
survival.probability,S09,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5659513473510742,2000,20000
RMST,S10,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3370094299316406,2000,20000
RMST,S10,1,linear_linear_informative_strong_beneficial_large,Final Conditional,16.09500217437744,2000,20000
RMST,S10,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.8093748092651367,2000,20000
survival.probability,S10,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.33673906326293945,2000,20000
survival.probability,S10,1,linear_linear_informative_strong_beneficial_large,Final Conditional,12.704271078109741,2000,20000
survival.probability,S10,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.836578607559204,2000,20000
RMST,S10,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3663463592529297,2000,20000
RMST,S10,2,linear_linear_informative_weak_harmful_small,Final Conditional,16.28421139717102,2000,20000
RMST,S10,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.8370089530944824,2000,20000
survival.probability,S10,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3608081340789795,2000,20000
survival.probability,S10,2,linear_linear_informative_weak_harmful_small,Final Conditional,12.763551235198975,2000,20000
survival.probability,S10,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.045747995376587,2000,20000
RMST,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3490111827850342,2000,20000
RMST,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,16.180262327194214,2000,20000
RMST,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.8643074035644531,2000,20000
survival.probability,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.34137439727783203,2000,20000
survival.probability,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,12.795922756195068,2000,20000
survival.probability,S10,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9383518695831299,2000,20000
RMST,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.34734034538269043,2000,20000
RMST,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,16.037564992904663,2000,20000
RMST,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.8144383430480957,2000,20000
survival.probability,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.34546446800231934,2000,20000
survival.probability,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,12.764049768447876,2000,20000
survival.probability,S10,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.7884106636047363,2000,20000
RMST,S10,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.4748501777648926,2000,20000
RMST,S10,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,16.304981470108032,2000,20000
RMST,S10,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.8048064708709717,2000,20000
survival.probability,S10,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3372657299041748,2000,20000
survival.probability,S10,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.65180516242981,2000,20000
survival.probability,S10,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.8107891082763672,2000,20000
RMST,S10,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.35370683670043945,2000,20000
RMST,S10,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,16.45790672302246,2000,20000
RMST,S10,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8217852115631104,2000,20000
survival.probability,S10,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3368690013885498,2000,20000
survival.probability,S10,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,12.28049087524414,2000,20000
survival.probability,S10,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8162271976470947,2000,20000
RMST,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3394286632537842,2000,20000
RMST,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.25362992286682,2000,20000
RMST,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.8273048400878906,2000,20000
survival.probability,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.34096670150756836,2000,20000
survival.probability,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,12.381415605545044,2000,20000
survival.probability,S10,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9883506298065186,2000,20000
RMST,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.342740535736084,2000,20000
RMST,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.280120134353638,2000,20000
RMST,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.9265966415405273,2000,20000
survival.probability,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33889245986938477,2000,20000
survival.probability,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,12.239558219909668,2000,20000
survival.probability,S10,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.7796740531921387,2000,20000
RMST,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.5106198787689209,2000,20000
RMST,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,16.191964626312256,2000,20000
RMST,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.8273627758026123,2000,20000
survival.probability,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3456227779388428,2000,20000
survival.probability,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.670015096664429,2000,20000
survival.probability,S10,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.7839770317077637,2000,20000
RMST,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.35398316383361816,2000,20000
RMST,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,16.312021017074585,2000,20000
RMST,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8939268589019775,2000,20000
survival.probability,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.36949896812438965,2000,20000
survival.probability,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,12.666323184967041,2000,20000
survival.probability,S10,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8093664646148682,2000,20000
RMST,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.37262725830078125,2000,20000
RMST,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.207011699676514,2000,20000
RMST,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9678575992584229,2000,20000
survival.probability,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3382112979888916,2000,20000
survival.probability,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,12.701053380966187,2000,20000
survival.probability,S10,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9480087757110596,2000,20000
RMST,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.36527323722839355,2000,20000
RMST,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.856216430664062,2000,20000
RMST,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.8010835647583008,2000,20000
survival.probability,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.49102187156677246,2000,20000
survival.probability,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,12.569395780563354,2000,20000
survival.probability,S10,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.790961503982544,2000,20000
RMST,S11,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.39334630966186523,2000,20000
RMST,S11,1,linear_linear_informative_strong_beneficial_large,Final Conditional,25.966370344161987,2000,20000
RMST,S11,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,2.4858827590942383,2000,20000
survival.probability,S11,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.39448022842407227,2000,20000
survival.probability,S11,1,linear_linear_informative_strong_beneficial_large,Final Conditional,18.950793504714966,2000,20000
survival.probability,S11,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,2.395923376083374,2000,20000
RMST,S11,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.6508173942565918,2000,20000
RMST,S11,2,linear_linear_informative_weak_harmful_small,Final Conditional,26.253573894500732,2000,20000
RMST,S11,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.5886013507843018,2000,20000
survival.probability,S11,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3793001174926758,2000,20000
survival.probability,S11,2,linear_linear_informative_weak_harmful_small,Final Conditional,18.933444499969482,2000,20000
survival.probability,S11,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.483971357345581,2000,20000
RMST,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4268627166748047,2000,20000
RMST,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,26.369951486587524,2000,20000
RMST,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.6102678775787354,2000,20000
survival.probability,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4167764186859131,2000,20000
survival.probability,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,19.624467849731445,2000,20000
survival.probability,S11,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.5416452884674072,2000,20000
RMST,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.39812517166137695,2000,20000
RMST,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,26.313327312469482,2000,20000
RMST,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.650157928466797,2000,20000
survival.probability,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.40539121627807617,2000,20000
survival.probability,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,18.876158714294434,2000,20000
survival.probability,S11,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.747143030166626,2000,20000
RMST,S11,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.37900209426879883,2000,20000
RMST,S11,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,25.845428705215454,2000,20000
RMST,S11,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.612194538116455,2000,20000
survival.probability,S11,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.40902018547058105,2000,20000
survival.probability,S11,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,19.06019949913025,2000,20000
survival.probability,S11,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.3763551712036133,2000,20000
RMST,S11,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3931574821472168,2000,20000
RMST,S11,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,26.421772480010986,2000,20000
RMST,S11,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.627901077270508,2000,20000
survival.probability,S11,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.49472713470458984,2000,20000
